assessmentId,internalTaxonId,scientificName,code,name,international,national,other,subsistence
3577184,133118,Porites sillimaniana,13,"Pets/display animals, horticulture",true,,,
3581754,133123,Porites cumulatus,13,"Pets/display animals, horticulture",true,,,
3586802,133057,Euphyllia paradivisa,13,"Pets/display animals, horticulture",true,,,
3589759,133131,Montipora friabilis,13,"Pets/display animals, horticulture",true,,,
3591441,133067,Platygyra yaeyamaensis,13,"Pets/display animals, horticulture",true,,,
3591848,133133,Acropora abrolhosensis,13,"Pets/display animals, horticulture",true,,,
3593444,133069,Astreopora cucullata,13,"Pets/display animals, horticulture",true,,,
3598100,133074,Goniastrea deformis,13,"Pets/display animals, horticulture",true,,,
3603143,133150,Porites aranetai,13,"Pets/display animals, horticulture",true,,,
3609003,133162,Montastrea salebrosa,13,"Pets/display animals, horticulture",true,,,
3609729,133164,Acropora russelli,13,"Pets/display animals, horticulture",true,,,
3612492,133170,Montipora dilatata,13,"Pets/display animals, horticulture",true,,,
3614080,133173,Euphyllia ancora,13,"Pets/display animals, horticulture",true,,,
3614541,133174,Astreopora moretonensis,13,"Pets/display animals, horticulture",true,,,
3616117,133177,Turbinaria patula,13,"Pets/display animals, horticulture",true,,,
3618783,133182,Isopora brueggemanni,13,"Pets/display animals, horticulture",true,,,
3620185,133185,Montipora calcarea,13,"Pets/display animals, horticulture",true,,,
3622829,133190,Montipora vietnamensis,13,"Pets/display animals, horticulture",true,,,
3624060,133193,Heliopora coerulea,13,"Pets/display animals, horticulture",true,true,,
3624060,133193,Heliopora coerulea,12,"Handicrafts, jewellery, etc.",true,true,,
3630720,133206,Acropora roseni,13,"Pets/display animals, horticulture",true,,,
3637817,133219,Nemenzophyllia turbida,13,"Pets/display animals, horticulture",true,,,
3639848,133223,Acropora donei,13,"Pets/display animals, horticulture",true,,,
3641250,133226,Lobophyllia serratus,13,"Pets/display animals, horticulture",true,,,
3642202,133228,Euphyllia paraglabrescens,13,"Pets/display animals, horticulture",true,,,
3642551,133229,Montipora flabellata,13,"Pets/display animals, horticulture",true,,,
3644721,133233,Acropora kimbeensis,13,"Pets/display animals, horticulture",true,,,
3652463,133247,Acropora pharaonis,13,"Pets/display animals, horticulture",true,,,
3656302,133254,Acropora suharsonoi,13,"Pets/display animals, horticulture",true,,,
3660889,133263,Montastrea serageldini,13,"Pets/display animals, horticulture",true,,,
3663591,133269,Heliofungia actiniformis,13,"Pets/display animals, horticulture",true,,,
3663591,133269,Heliofungia actiniformis,12,"Handicrafts, jewellery, etc.",true,,,
3666546,133276,Millepora latifolia,12,"Handicrafts, jewellery, etc.",true,true,,
3669637,133283,Acropora batunai,13,"Pets/display animals, horticulture",true,,,
3671439,133287,Caulastrea connata,13,"Pets/display animals, horticulture",true,,,
3675348,133294,Acropora lokani,13,"Pets/display animals, horticulture",true,,,
3676106,133296,Porites tuberculosa,13,"Pets/display animals, horticulture",true,,,
3678127,133300,Millepora boschmai,12,"Handicrafts, jewellery, etc.",true,true,,
3678479,133301,Porites ornata,13,"Pets/display animals, horticulture",true,,,
3682485,133309,Pocillopora inflata,13,"Pets/display animals, horticulture",,true,,
3682860,133310,Leptoria irregularis,13,"Pets/display animals, horticulture",true,,,
3687166,133319,Acropora horrida,13,"Pets/display animals, horticulture",true,,,
3688042,133320,Acropora solitaryensis,13,"Pets/display animals, horticulture",true,,,
3688541,133321,Cyphastrea ocellina,13,"Pets/display animals, horticulture",true,,,
3689003,133322,Acropora dendrum,13,"Pets/display animals, horticulture",true,,,
3697011,133338,Acropora speciosa,13,"Pets/display animals, horticulture",true,,,
3704161,133354,Galaxea astreata,13,"Pets/display animals, horticulture",true,,,
3706472,133359,Acropora microclados,13,"Pets/display animals, horticulture",true,,,
3707592,133361,Montipora setosa,13,"Pets/display animals, horticulture",true,,,
3710621,133368,Goniopora albiconus,13,"Pets/display animals, horticulture",true,,,
3711056,133369,Echinopora robusta,13,"Pets/display animals, horticulture",true,,,
3712904,133374,Montastrea multipunctata,13,"Pets/display animals, horticulture",true,,,
3713346,133375,Montipora corbettensis,13,"Pets/display animals, horticulture",true,,,
3721140,133391,Goniopora burgosi,13,"Pets/display animals, horticulture",true,,,
3722644,133394,Acropora loisetteae,13,"Pets/display animals, horticulture",true,,,
3723571,133396,Acropora desalwii,13,"Pets/display animals, horticulture",true,,,
3725125,133399,Porites okinawensis,13,"Pets/display animals, horticulture",true,,,
3726166,133401,Acropora hoeksemai,13,"Pets/display animals, horticulture",true,,,
3727543,133404,Montipora samarensis,13,"Pets/display animals, horticulture",true,,,
3730592,133409,Montipora verruculosus,13,"Pets/display animals, horticulture",true,,,
3737366,133422,Montipora capricornis,13,"Pets/display animals, horticulture",true,,,
3740058,133427,Acropora simplex,13,"Pets/display animals, horticulture",true,,,
3742589,133432,Acropora spicifera,13,"Pets/display animals, horticulture",true,,,
3743106,133433,Montipora crassituberculata,13,"Pets/display animals, horticulture",true,,,
3743594,133434,Montipora mactanensis,13,"Pets/display animals, horticulture",true,,,
3747261,133441,Acropora walindii,13,"Pets/display animals, horticulture",true,,,
3748279,133443,Montipora australiensis,13,"Pets/display animals, horticulture",true,,,
3751322,133450,Montipora turtlensis,13,"Pets/display animals, horticulture",true,,,
3756703,133460,Montipora cocosensis,13,"Pets/display animals, horticulture",true,,,
3758346,133464,Alveopora excelsa,13,"Pets/display animals, horticulture",true,,,
3758997,133466,Millepora striata,12,"Handicrafts, jewellery, etc.",true,true,,
3759369,133467,Alveopora minuta,13,"Pets/display animals, horticulture",true,,,
3769343,133488,Pectinia africanus,13,"Pets/display animals, horticulture",true,,,
3769700,133489,Montipora delicatula,13,"Pets/display animals, horticulture",true,,,
3772361,133494,Acropora papillare,13,"Pets/display animals, horticulture",true,,,
3773853,133497,Caulastrea echinulata,13,"Pets/display animals, horticulture",true,,,
3774286,133498,Turbinaria peltata,13,"Pets/display animals, horticulture",true,,,
3774943,133499,Porites cocosensis,13,"Pets/display animals, horticulture",true,,,
3775573,133500,Acropora kosurini,13,"Pets/display animals, horticulture",true,,,
3775923,133501,Alveopora gigas,13,"Pets/display animals, horticulture",true,,,
3778538,133506,Cyphastrea hexasepta,13,"Pets/display animals, horticulture",true,,,
3781375,133513,Acropora anthocercis,13,"Pets/display animals, horticulture",true,,,
3782264,133515,Goniastrea ramosa,13,"Pets/display animals, horticulture",true,,,
3793719,133540,Poritipora paliformis,13,"Pets/display animals, horticulture",true,,,
3794364,133542,Leptastrea aequalis,13,"Pets/display animals, horticulture",true,,,
3807153,133568,Porites rugosa,13,"Pets/display animals, horticulture",true,,,
3810276,133574,Porites pukoensis,13,"Pets/display animals, horticulture",true,,,
3811673,133577,Favites spinosa,13,"Pets/display animals, horticulture",true,,,
3814135,133583,Acropora awi,13,"Pets/display animals, horticulture",true,,,
3822535,133600,Acropora indonesia,13,"Pets/display animals, horticulture",true,,,
3827924,133612,Millepora foveolata,12,"Handicrafts, jewellery, etc.",true,true,,
3830663,133617,Acropora jacquelineae,13,"Pets/display animals, horticulture",true,,,
3831529,133619,Lobophyllia diminuta,13,"Pets/display animals, horticulture",true,,,
3831999,133620,Australogyra zelli,13,"Pets/display animals, horticulture",true,,,
3833556,133623,Montipora cebuensis,13,"Pets/display animals, horticulture",true,,,
3845401,133647,Acropora polystoma,13,"Pets/display animals, horticulture",true,,,
3850660,133656,Echinophyllia costata,13,"Pets/display animals, horticulture",true,,,
3852783,133661,Acropora echinata,13,"Pets/display animals, horticulture",true,,,
3863409,133683,Pectinia maxima,13,"Pets/display animals, horticulture",true,,,
3865610,133688,Acropora elegans,13,"Pets/display animals, horticulture",true,,,
3865955,133689,Anacropora reticulata,13,"Pets/display animals, horticulture",true,,,
3867187,133692,Parasimplastrea sheppardi,13,"Pets/display animals, horticulture",true,,,
3868413,133695,Caulastrea curvata,13,"Pets/display animals, horticulture",true,,,
3868861,133696,Montipora altasepta,13,"Pets/display animals, horticulture",true,,,
3883768,133977,Heterothelphusa fatum,13,"Pets/display animals, horticulture",,true,,
3903768,134052,Liberonautes nanoides,1,Food - human,,,,true
3994490,134661,Doimon doisutep,1,Food - human,,,,true
4014544,134794,Pupamon phrae,1,Food - human,,,,true
4067169,135149,Schizothorax grahami,1,Food - human,,true,,true
4067454,135150,Yunnanilus discoloris,1,Food - human,,,,true
4068202,135152,Sinocyclocheilus grahami,1,Food - human,,,,true
4068777,135154,Xenocypris yunnanensis,1,Food - human,,,,true
4069106,135163,Anabarilius alburnops,1,Food - human,,,,true
4125616,135408,Salvelinus evasus,1,Food - human,,true,,true
4125761,135411,Salvelinus fimbriatus,15,Sport hunting/specimen collecting,,true,,
4125761,135411,Salvelinus fimbriatus,1,Food - human,,,,true
4129010,135446,Ateles fusciceps,1,Food - human,,true,,true
4132783,135496,Alburnus mentoides,1,Food - human,true,true,,true
4134165,135503,Alburnus vistonicus,1,Food - human,,,,true
4134478,135505,Eudontomyzon sp. nov. 'migratory',1,Food - human,,,,true
4134620,135506,Coregonus gutturosus,1,Food - human,,true,,true
4135706,135512,Coregonus arenicolus,1,Food - human,,true,,
4136569,135518,Coregonus pennantii,1,Food - human,,true,,true
4139924,135533,Alosa sp. nov. 'Skadar',1,Food - human,,true,,true
4141058,135539,Salvelinus profundus,1,Food - human,,true,,true
4141202,135540,Barbus tauricus,15,Sport hunting/specimen collecting,,true,,
4141202,135540,Barbus tauricus,1,Food - human,,,,true
4144292,135554,Coregonus atterensis,1,Food - human,,true,,
4144562,135556,Coregonus bezola,1,Food - human,,true,,true
4144979,135559,Alosa volgensis,1,Food - human,,true,,true
4149314,135570,Coregonus restrictus,1,Food - human,,true,,true
4154782,135590,Alburnus sarmaticus,1,Food - human,true,true,,true
4155531,135592,Salmo stomachicus,1,Food - human,,,,true
4155531,135592,Salmo stomachicus,15,Sport hunting/specimen collecting,,true,,
4156040,135594,Alburnus schischkovi,15,Sport hunting/specimen collecting,true,true,,
4156040,135594,Alburnus schischkovi,1,Food - human,,,,true
4156894,135598,Alburnus mandrensis,1,Food - human,,,,true
4157062,135599,Coregonus candidus,1,Food - human,,true,,true
4163890,135620,Alburnus macedonicus,1,Food - human,,,,true
4165119,135627,Coregonus fera,1,Food - human,,true,,true
4165832,135630,Rutilus panosi,1,Food - human,,,,true
4166875,135633,Coregonus danneri,1,Food - human,,true,,true
4168717,135640,Coregonus vandesius,1,Food - human,,,,true
4168872,135641,Alburnus volviticus,1,Food - human,,,,true
4169176,135643,Salmo ezenami,1,Food - human,,,,true
4171476,135653,Salmo nigripinnis,15,Sport hunting/specimen collecting,,true,,
4171476,135653,Salmo nigripinnis,1,Food - human,,,,true
4175929,135671,Coregonus hiemalis,1,Food - human,,true,,true
4176316,135672,Coregonus maraena,1,Food - human,true,true,,true
4180293,135684,Luciobarbus brachycephalus,1,Food - human,,true,,true
4181037,135687,Luciobarbus capito,1,Food - human,,true,,true
4184809,135695,Squalius tenellus,1,Food - human,,,,true
4184809,135695,Squalius tenellus,15,Sport hunting/specimen collecting,,true,,
4185831,135698,Coregonus bavaricus,1,Food - human,,true,,
4186887,135704,Coregonus pollan,1,Food - human,,true,,true
4188120,135709,Salmo pelagonicus,1,Food - human,,true,,true
4188120,135709,Salmo pelagonicus,15,Sport hunting/specimen collecting,,true,,
4188985,135713,Coregonus confusus,1,Food - human,,true,,true
4206844,135825,Speleomantes sarrabusensis,14,Research,true,true,,
4234484,13610,Mogurnda furva,1,Food - human,,,,true
4258685,13620,Mogurnda variegata,1,Food - human,,,,true
4263124,136230,Echiothrix centrosa,1,Food - human,,,,true
4301419,136500,Presbytis natunae,13,"Pets/display animals, horticulture",,true,,true
4303750,136519,Notopteris neocaledonica,1,Food - human,,,,true
4303750,136519,Notopteris neocaledonica,17,Other (free text),,,,true
4306390,136531,Pteropus ualanus,1,Food - human,true,,,
4311929,136569,Macaca munzala,1,Food - human,,,,true
4315062,136586,Hipposideros scutinares,1,Food - human,,,,true
4321414,136640,Cacajao hosomi,1,Food - human,,,,true
4338386,136776,Harpyionycteris celebensis,1,Food - human,,true,,true
4340286,136791,Rungwecebus kipunji,2,Food - animal,,,,true
4340286,136791,Rungwecebus kipunji,1,Food - human,,,,true
4341743,136804,Mico rondoni,13,"Pets/display animals, horticulture",,,,true
4429442,14294,Naemorhedus baileyi,1,Food - human,,,,true
4429442,14294,Naemorhedus baileyi,3,Medicine - human & veterinary,true,true,,true
4429742,14295,Naemorhedus caudatus,3,Medicine - human & veterinary,true,true,,
4429742,14295,Naemorhedus caudatus,1,Food - human,,,,true
4430834,14303,Naemorhedus griseus,3,Medicine - human & veterinary,true,true,,true
4430834,14303,Naemorhedus griseus,1,Food - human,,,,true
4430834,14303,Naemorhedus griseus,10,"Wearing apparel, accessories",,,,true
4434312,14352,Nasalis larvatus,1,Food - human,,true,,true
4434312,14352,Nasalis larvatus,3,Medicine - human & veterinary,true,,,
4438755,14491,Nemacheilus troglocataractus,13,"Pets/display animals, horticulture",true,true,,
4458797,14735,Neurergus strauchii,13,"Pets/display animals, horticulture",true,true,,
4467479,14876,Notopteris macdonaldi,1,Food - human,,,,true
4481461,14941,Nycticebus pygmaeus,3,Medicine - human & veterinary,,true,,true
4481461,14941,Nycticebus pygmaeus,1,Food - human,,true,,true
4481461,14941,Nycticebus pygmaeus,13,"Pets/display animals, horticulture",true,true,,true
4518770,153601,Euastacus dalagarbe,15,Sport hunting/specimen collecting,,,,true
4520013,153610,Cherax pallidus,1,Food - human,,,,true
4526116,153646,Euastacus girurmulayn,15,Sport hunting/specimen collecting,,,,true
4528294,153660,Cherax papuanus,1,Food - human,,,,true
4530890,153676,Euastacus guruhgi,15,Sport hunting/specimen collecting,,,,true
4532679,153692,Euastacus jagabar,15,Sport hunting/specimen collecting,,,,true
4536402,153720,Euastacus bidawalis,15,Sport hunting/specimen collecting,,,,true
4536402,153720,Euastacus bidawalis,1,Food - human,,,,true
4537203,153727,Euastacus suttoni,15,Sport hunting/specimen collecting,,,,true
4587978,15459,Oreoglanis siamensis,1,Food - human,,,,true
4779228,155358,Xerocrassa moraguesi,15,Sport hunting/specimen collecting,,,,
4960352,156533,Helix valentini,1,Food - human,,,,true
5001661,156813,Xerocrassa cardonae,15,Sport hunting/specimen collecting,,,,
5021379,156957,Xerocrassa roblesi,15,Sport hunting/specimen collecting,,,,
5023039,156968,Tacheocampylaea carotii,1,Food - human,,,,
5324699,15944,Pangasianodon gigas,16,Establishing ex-situ production *,,,,
5324699,15944,Pangasianodon gigas,1,Food - human,,true,,true
5324699,15944,Pangasianodon gigas,15,Sport hunting/specimen collecting,true,true,,
5324699,15944,Pangasianodon gigas,13,"Pets/display animals, horticulture",,true,,
5324983,15945,Pangasius sanitwongsei,1,Food - human,true,true,,true
5324983,15945,Pangasius sanitwongsei,13,"Pets/display animals, horticulture",true,,,
5390513,16118,Haplochromis crassilabris,1,Food - human,,,,true
5397463,161320,Rhinobatos albomaculatus,1,Food - human,true,true,,true
5398349,161325,Squatina nebulosa,1,Food - human,,true,,true
5417520,161409,Rhinobatos irvinei,1,Food - human,true,true,,true
5420694,161425,Raja undulata,1,Food - human,true,true,,true
5424877,161442,Centrophorus lusitanicus,3,Medicine - human & veterinary,true,true,,true
5424877,161442,Centrophorus lusitanicus,1,Food - human,true,true,,true
5428391,161456,Squatina formosa,1,Food - human,,true,,true
5430340,161465,Pastinachus solocirostris,1,Food - human,true,true,,true
5430340,161465,Pastinachus solocirostris,10,"Wearing apparel, accessories",true,true,,true
